date;timestamp;TID;PID;loglevel;component;logmessage
04-24;14:37:55.638;1849;3153;W;chromium;[1849:3153:WARNING:distributed_service_discovery_with_grpc_ipc.cc(60)] IPC for DistributedServiceDiscovery.UpdateObservers closed: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:37:55.639;1849;3153;E;chromium;[1849:3153:ERROR:grpc_manager_impl.cc(767)] GRPC[uri=]: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:37:55.639;1849;3153;W;chromium;[1849:3153:WARNING:metrics_recorder_with_grpc_ipc.cc(142)] IPC for MetricsRecorder.RecordMetrics closed: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:37:56.756;1849;3153;I;chromium;[1849:3153:INFO:synchronous_sound_player_with_grpc_ipc.cc(176)] Connecting IPC for SynchronousSoundPlayer.UpdateSound.
04-24;14:37:56.757;1849;3153;D;BindingManager;with
04-24;14:37:56.757;1849;3153;I;chromium;[1849:3153:INFO:directory_service_with_grpc_ipc.cc(66)] Connecting IPC for DirectoryService.LocalDeviceInfo.
04-24;14:37:56.758;1849;1849;D;cr_GrpcIpcUidPolicy;[AndroidIpcUidPolicy.java:147] Valid access from com.google.android.apps.mediashell
04-24;14:37:56.758;1849;1849;E;cr_GrpcIpcSocketService;Native code not initialized yet.
04-24;14:37:56.759;1849;1849;E;GrpcIpcSocketClientImpl;invalid message
04-24;14:37:56.759;1849;3153;E;chromium;[1849:3153:ERROR:grpc_ipc_socket_client.cc(76)] Error for usonia-ipc-socket
04-24;14:37:56.760;1849;3153;E;chromium;[1849:3153:ERROR:android_grpc_builder.cc(86)] Could not get a socket for binder:com.google.android.apps.mediashell:usonia-ipc-socket
04-24;14:37:56.760;1849;3153;E;chromium;[1849:3153:ERROR:grpc_manager_impl.cc(618)] GRPC[uri=]: Grpc cannot connect to host {UNDEFINED}
04-24;14:37:56.760;1849;3153;E;chromium;[1849:3153:ERROR:grpc_manager_impl.cc(767)] GRPC[uri=]: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:37:56.761;1849;3153;W;chromium;[1849:3153:WARNING:synchronous_sound_player_with_grpc_ipc.cc(171)] IPC for SynchronousSoundPlayer.UpdateSound closed: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:37:56.761;1849;3153;E;chromium;[1849:3153:ERROR:grpc_manager_impl.cc(767)] GRPC[uri=]: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:37:56.761;1849;3153;E;chromium;[1849:3153:ERROR:ipc_common.h(444)] Error in fetching local device info: [error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:37:56.860;1849;3153;I;chromium;[1849:3153:INFO:directory_service_with_grpc_ipc.cc(123)] Connecting IPC for DirectoryService.ObserveCommonTime.
04-24;14:37:56.861;1849;3153;D;BindingManager;with
04-24;14:37:56.861;1849;3153;I;chromium;[1849:3153:INFO:directory_service_with_grpc_ipc.cc(279)] Connecting IPC for DirectoryService.UpdateStateObservers.
04-24;14:37:56.862;1849;1849;D;cr_GrpcIpcUidPolicy;[AndroidIpcUidPolicy.java:147] Valid access from com.google.android.apps.mediashell
04-24;14:37:56.862;1849;1849;E;cr_GrpcIpcSocketService;Native code not initialized yet.
04-24;14:37:56.863;1849;1849;E;GrpcIpcSocketClientImpl;invalid message
04-24;14:37:56.863;1849;3153;I;chromium;[1849:3153:INFO:directory_service_with_grpc_ipc.cc(381)] Connecting IPC for DirectoryService.UpdateMessageObservers.
04-24;14:37:56.864;1849;3153;E;chromium;[1849:3153:ERROR:grpc_ipc_socket_client.cc(76)] Error for usonia-ipc-socket
04-24;14:37:56.865;1849;3153;E;chromium;[1849:3153:ERROR:android_grpc_builder.cc(86)] Could not get a socket for binder:com.google.android.apps.mediashell:usonia-ipc-socket
04-24;14:37:56.866;1849;3153;E;chromium;[1849:3153:ERROR:grpc_manager_impl.cc(618)] GRPC[uri=]: Grpc cannot connect to host {UNDEFINED}
04-24;14:37:56.867;1849;3153;E;chromium;[1849:3153:ERROR:grpc_manager_impl.cc(767)] GRPC[uri=]: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:37:56.868;1849;3153;W;chromium;[1849:3153:WARNING:directory_service_with_grpc_ipc.cc(118)] IPC for DirectoryService.ObserveCommonTime closed: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:37:56.869;1849;3153;E;chromium;[1849:3153:ERROR:grpc_manager_impl.cc(767)] GRPC[uri=]: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:37:56.870;1849;3153;E;chromium;[1849:3153:ERROR:directory_service_with_grpc_ipc.cc(274)] IPC for DirectoryService.UpdateStateObservers closed: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:37:56.871;1849;3153;E;chromium;[1849:3153:ERROR:grpc_manager_impl.cc(767)] GRPC[uri=]: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:37:56.872;1849;3153;E;chromium;[1849:3153:ERROR:directory_service_with_grpc_ipc.cc(376)] IPC for DirectoryService.UpdateMessageObservers closed: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:37:56.876;1849;3153;I;chromium;[1849:3153:INFO:state_manager_with_grpc_ipc.cc(78)] Connecting IPC for StateManager.ReceiveStateUpdates.
04-24;14:37:56.877;1849;3153;D;BindingManager;with
04-24;14:37:56.879;1849;1849;D;cr_GrpcIpcUidPolicy;[AndroidIpcUidPolicy.java:147] Valid access from com.google.android.apps.mediashell
04-24;14:37:56.879;1849;1849;E;cr_GrpcIpcSocketService;Native code not initialized yet.
04-24;14:37:56.879;1849;1849;E;GrpcIpcSocketClientImpl;invalid message
04-24;14:37:56.880;1849;3153;E;chromium;[1849:3153:ERROR:grpc_ipc_socket_client.cc(76)] Error for usonia-ipc-socket
04-24;14:37:56.881;1849;3153;E;chromium;[1849:3153:ERROR:android_grpc_builder.cc(86)] Could not get a socket for binder:com.google.android.apps.mediashell:usonia-ipc-socket
04-24;14:37:56.882;1849;3153;E;chromium;[1849:3153:ERROR:grpc_manager_impl.cc(618)] GRPC[uri=]: Grpc cannot connect to host {UNDEFINED}
04-24;14:37:56.884;1849;3153;E;chromium;[1849:3153:ERROR:grpc_manager_impl.cc(767)] GRPC[uri=]: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:37:56.885;1849;3153;W;chromium;[1849:3153:WARNING:state_manager_with_grpc_ipc.cc(73)] IPC for StateManager.ReceiveStateUpdates closed: status=[error_code=RESOURCE_EXHAUSTED, error_message=Cannot create a channel. Call to binder:com.google.android.apps.mediashell:usonia-ipc-socket ignored.]
04-24;14:38:01.548;935;935;W;com.sagemcom.stb.tr69service;"type=1400 audit(0.0:41890): avc: denied { read } for comm=504F5349582074696D65722033 name=""tombstones"" dev=""dm-12"" ino=24 scontext=u:r:system_app:s0 tcontext=u:object_r:tombstone_data_file:s0 tclass=dir permissive=0"
04-24;14:38:04.861;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:38:22.721;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type AuthTokenResponse is 0
04-24;14:38:22.722;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(246)] Container sizes for type CloudSetting are (session_info_map: 0), (topic_info_map: 21), (pending_events: 0).
04-24;14:38:22.723;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type LocalDeviceInfo is 0
04-24;14:38:22.723;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type NetworkInfo is 0
04-24;14:38:22.723;1849;1849;I;chromium;[1849:1849:INFO:metrics_stat_logger.cc(55)] Metrics stat for the past 60 secs : total=2
04-24;14:38:22.723;1849;1849;I;chromium;[metrics_stat_logger] Cast.Discovery.Mdns.Query.Cast.Count=1
04-24;14:38:22.723;1849;1849;I;chromium;[metrics_stat_logger] Usonia.DirectoryService.SendHeartbeat=2
04-24;14:38:24.117;1849;3208;I;chromium;[1849:3208:INFO:mdns_app_filter.cc(3154)] MdnsAppFilter: responses sent in 96 seconds: 3
04-24;14:38:24.873;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:38:31.020;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/agent.c:trx_session_xmpp_ping_send:62: called
04-24;14:38:31.020;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_socket_callback:464: called
04-24;14:38:31.020;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_socket_set:408: called
04-24;14:38:31.021;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_timer_callback:568: called
04-24;14:38:31.021;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_timer_callback:570: Set timer - timeout: -935065584
04-24;14:38:31.021;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_timer_add:534: called
04-24;14:38:31.021;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_timer_set:510: called
04-24;14:38:31.022;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_socket_event_cb:396: called
04-24;14:38:31.022;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_socket_callback:464: called
04-24;14:38:31.022;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_socket_set:408: called
04-24;14:38:31.022;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_timer_event_cb:501: called
04-24;14:38:31.024;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/libtr69xmpp.c:trx_socket_event_cb:396: called
04-24;14:38:31.024;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/agent.c:trx_session_xmpp_ping_handler:22: called
04-24;14:38:31.024;935;3816;D;TR69 xmpp;DEBUG: vendor/sagemcom/packages/TR69/tr69xmpp/src/agent.c:trx_session_xmpp_ping_schedule:121: called
04-24;14:38:31.024;935;3816;V;TR69 xmpp;XMPP ping keepalive scheduled in 300 seconds
04-24;14:38:34.865;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:38:43.772;1849;1849;I;chromium;[1849:1849:INFO:grpc_manager_impl.cc(852)] GRPC[uri=localhost:10042]: num_pending_calls=0, num_active_handlers=1, num_free_handlers=0
04-24;14:38:44.022;1849;1849;I;chromium;[1849:1849:INFO:grpc_manager_impl.cc(852)] GRPC[uri=]: num_pending_calls=0, num_active_handlers=0, num_free_handlers=0
04-24;14:38:44.690;1849;1849;I;chromium;[1849:1849:INFO:grpc_manager_impl.cc(852)] GRPC[uri=[::]:0]: num_pending_calls=0, num_active_handlers=3, num_free_handlers=0
04-24;14:38:44.692;1849;1849;I;chromium;[1849:1849:INFO:grpc_manager_impl.cc(852)] GRPC[uri=]: num_pending_calls=0, num_active_handlers=0, num_free_handlers=0
04-24;14:38:44.874;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:38:47.658;1849;3208;I;chromium;[1849:3208:INFO:mdns_app_filter.cc(3338)] Mdns cast queries recently sent: queries=1
04-24;14:38:49.224;1849;3153;I;chromium;[1849:3153:INFO:grpc_manager_impl.cc(852)] GRPC[uri=]: num_pending_calls=0, num_active_handlers=0, num_free_handlers=0
04-24;14:38:49.795;1849;3180;I;chromium;[1849:3180:INFO:grpc_manager_impl.cc(852)] GRPC[uri=binder:com.google.android.apps.mediashell:usonia-ipc-socket]: num_pending_calls=0, num_active_handlers=0, num_free_handlers=0
04-24;14:38:49.795;1849;3180;I;chromium;[1849:3180:INFO:grpc_manager_impl.cc(852)] GRPC[uri=[::]:8012]: num_pending_calls=0, num_active_handlers=0, num_free_handlers=0
04-24;14:38:54.874;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:39:01.548;935;935;W;com.sagemcom.stb.tr69service;"type=1400 audit(0.0:41891): avc: denied { read } for comm=504F5349582074696D65722033 name=""tombstones"" dev=""dm-12"" ino=24 scontext=u:r:system_app:s0 tcontext=u:object_r:tombstone_data_file:s0 tclass=dir permissive=0"
04-24;14:39:04.872;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:39:22.722;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type AuthTokenResponse is 0
04-24;14:39:22.723;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(246)] Container sizes for type CloudSetting are (session_info_map: 0), (topic_info_map: 21), (pending_events: 0).
04-24;14:39:22.723;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type LocalDeviceInfo is 0
04-24;14:39:22.724;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type NetworkInfo is 0
04-24;14:39:22.725;1849;1849;I;chromium;[1849:1849:INFO:metrics_stat_logger.cc(55)] Metrics stat for the past 60 secs : total=4
04-24;14:39:22.725;1849;1849;I;chromium;[metrics_stat_logger] Cast.Discovery.Mdns.Query.Cast.Count=1
04-24;14:39:22.725;1849;1849;I;chromium;[metrics_stat_logger] Cast.Discovery.Mdns.Request.In=1
04-24;14:39:22.725;1849;1849;I;chromium;[metrics_stat_logger] Cast.Discovery.Mdns.Response.Out=1
04-24;14:39:22.725;1849;1849;I;chromium;[metrics_stat_logger] Usonia.DirectoryService.SendHeartbeat=2
04-24;14:39:24.875;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:40:00.598;1849;3208;I;chromium;[1849:3208:INFO:mdns_app_filter.cc(3154)] MdnsAppFilter: responses sent in 96 seconds: 2
04-24;14:40:01.548;935;935;W;com.sagemcom.stb.tr69service;"type=1400 audit(0.0:41892): avc: denied { read } for comm=504F5349582074696D65722033 name=""tombstones"" dev=""dm-12"" ino=24 scontext=u:r:system_app:s0 tcontext=u:object_r:tombstone_data_file:s0 tclass=dir permissive=0"
04-24;14:40:04.871;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:40:12.194;1849;3034;I;chromium;[1849:3034:INFO:wifi_frame_histogram_capturer.cc(405)] No histogram or IOCTL data
04-24;14:40:12.267;1849;1849;I;chromium;[1849:1849:INFO:metrics_recorder.cc(188)] Record action: Cast.CecHdmiInputState.Inactive
04-24;14:40:12.268;1849;1849;I;chromium;[1849:1849:INFO:metrics_recorder.cc(188)] Record action: Cast.CecStandby.Standby
04-24;14:40:14.870;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:40:22.723;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type AuthTokenResponse is 0
04-24;14:40:22.724;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(246)] Container sizes for type CloudSetting are (session_info_map: 0), (topic_info_map: 21), (pending_events: 0).
04-24;14:40:22.724;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type LocalDeviceInfo is 0
04-24;14:40:22.725;1849;1849;I;chromium;[1849:1849:INFO:service_base.h(78)] Size of the map for type NetworkInfo is 0
04-24;14:40:22.725;1849;1849;I;chromium;[1849:1849:INFO:metrics_stat_logger.cc(55)] Metrics stat for the past 60 secs : total=8
04-24;14:40:22.725;1849;1849;I;chromium;[metrics_stat_logger] AppRunning=1
04-24;14:40:22.725;1849;1849;I;chromium;[metrics_stat_logger] Cast.CecHdmiInputState.Inactive=1
04-24;14:40:22.725;1849;1849;I;chromium;[metrics_stat_logger] Cast.CecStandby.Standby=1
04-24;14:40:22.725;1849;1849;I;chromium;[metrics_stat_logger] Cast.ConnectionType.Ethernet=1
04-24;14:40:22.725;1849;1849;I;chromium;[metrics_stat_logger] Cast.Discovery.Mdns.Request.In=1
04-24;14:40:22.725;1849;1849;I;chromium;[metrics_stat_logger] Cast.Discovery.Mdns.Response.Out=1
04-24;14:40:22.725;1849;1849;I;chromium;[metrics_stat_logger] Cast.Network.CheckIn=1
04-24;14:40:22.725;1849;1849;I;chromium;[metrics_stat_logger] Usonia.DirectoryService.SendHeartbeat=2
04-24;14:40:24.874;205;276;I;nxserver;"mem-use: 22-clients, total=203.981MB (213889684b) (v3d=26.000MB|27262976b; nexus=177.981MB|186626708b|a:162|d:8)"
04-24;14:40:25.135;3754;3754;D;pt.multiverso.tech4home;Will execute a pt.multiverso.t4hblelibrary.requests.T4HDeviceBatteryRequest
04-24;14:40:25.290;3754;3766;D;pt.multiverso.tech4home;Data received on 00002a19-0000-1000-8000-00805f9b34fb: 96
04-24;14:40:25.290;3754;3766;I;pt.multiverso.tech4home;Battery: 96
04-24;14:40:25.290;3754;3766;D;pt.multiverso.tech4home;Executed a pt.multiverso.t4hblelibrary.requests.T4HDeviceBatteryRequest
04-24;14:40:27.458;638;717;E;ActivityManager;Sending non-protected broadcast MqttService.pingSender.smartcmd_622452000607_1680675845302000000 from system uid 1000 pkg com.sagemcom.sgcanalyticsagent
04-24;14:40:27.458;638;717;E;ActivityManager;java.lang.Throwable
04-24;14:40:27.458;638;717;E;ActivityManager;at com.android.server.am.ActivityManagerService.checkBroadcastFromSystem(ActivityManagerService.java:12741)
04-24;14:40:27.458;638;717;E;ActivityManager;at com.android.server.am.ActivityManagerService.broadcastIntentLocked(ActivityManagerService.java:13434)
04-24;14:40:27.458;638;717;E;ActivityManager;at com.android.server.am.ActivityManagerService.broadcastIntentInPackage(ActivityManagerService.java:13617)
04-24;14:40:27.458;638;717;E;ActivityManager;at com.android.server.am.ActivityManagerService$LocalService.broadcastIntentInPackage(ActivityManagerService.java:15809)
04-24;14:40:27.458;638;717;E;ActivityManager;at com.android.server.am.PendingIntentRecord.sendInner(PendingIntentRecord.java:480)
04-24;14:40:27.458;638;717;E;ActivityManager;at com.android.server.am.PendingIntentRecord.sendWithResult(PendingIntentRecord.java:309)
04-24;14:40:27.458;638;717;E;ActivityManager;at com.android.server.am.ActivityManagerService.sendIntentSender(ActivityManagerService.java:4949)
04-24;14:40:27.458;638;717;E;ActivityManager;at android.app.PendingIntent.sendAndReturnResult(PendingIntent.java:986)
04-24;14:40:27.458;638;717;E;ActivityManager;at android.app.PendingIntent.send(PendingIntent.java:957)
04-24;14:40:27.458;638;717;E;ActivityManager;at com.android.server.alarm.AlarmManagerService$DeliveryTracker.deliverLocked(AlarmManagerService.java:4909)
04-24;14:40:27.458;638;717;E;ActivityManager;at com.android.server.alarm.AlarmManagerService.deliverAlarmsLocked(AlarmManagerService.java:4011)
04-24;14:40:27.458;638;717;E;ActivityManager;at com.android.server.alarm.AlarmManagerService$AlarmThread.run(AlarmManagerService.java:4256)
04-24;14:40:27.460;638;663;I;DropBoxManagerService;add tag=system_server_wtf isTagEnabled=true flags=0x2
04-24;14:40:27.466;638;663;W;ProcessStats;Tracking association SourceState{4b2854b com.google.android.katniss:interactor/10047 BTopFgs #197532} whose proc state 2 is better than process ProcessState{7a1cb28 com.google.android.tv.remote.service/10042 pkg=com.google.android.tv.remote.service} proc state 3 (8 skipped)
